Sampling date,Prefecture,City,Sampling coordinate North latitude,Sampling coordinate East longitude,Sampling coordinate North latitude (Decimal),Sampling coordinate East longitude (Decimal),Distance from TEPCO Fukushima Dai-ichi NPP (km),Sample ID,Accepted date,Turbidity (degree),Mass of suspended substance (mg/L),Transparency (cm),134Cs Radioactivity concentration (Bq/kg),134Cs Detection limit (Bq/kg),137Cs Radioactivity concentration (Bq/kg),137Cs Detection limit (Bq/kg),Remark
2013-01-14,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0242,2013/1/24,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-15,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0243,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-16,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0244,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-17,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0245,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-18,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0246,2013/1/24,0.5,2.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-19,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0293,2013/1/28,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-20,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0294,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-21,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0295,2013/1/28,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-22,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0296,2013/1/28,0.5,2.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-23,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0297,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-24,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0298,2013/1/28,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-25,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0361,2013/2/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-26,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0362,2013/2/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-27,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0363,2013/2/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-28,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0364,2013/2/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-29,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0365,2013/2/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-30,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0366,2013/2/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-31,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0367,2013/2/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-01,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0368,2013/2/4,0.4,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-02,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0447,2013/2/12,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-03,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0448,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-04,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0449,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-05,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0450,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-06,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0451,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-07,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0452,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-08,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0453,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-09,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0454,2013/2/12,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-10,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0555,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-11,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0556,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-12,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0557,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0558,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-14,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0559,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-15,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0560,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-16,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0561,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-17,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0606,2013/2/26,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-18,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0607,2013/2/26,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-19,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0608,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-20,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0609,2013/2/26,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-21,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0610,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-22,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0611,2013/2/26,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-23,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0612,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-24,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0613,2013/2/26,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-25,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0679,2013/3/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-26,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0680,2013/3/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-27,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0681,2013/3/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-28,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0682,2013/3/4,0.4,1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-01,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0742,2013/3/8,0.4,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0743,2013/3/8,0.3,2.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0744,2013/3/8,0.4,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0745,2013/3/8,1.4,8.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-05,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0746,2013/3/8,0.3,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-06,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0833,2013/3/14,0.4,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-07,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0834,2013/3/14,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-08,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0835,2013/3/14,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-09,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0836,2013/3/14,0.3,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-10,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0837,2013/3/14,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0838,2013/3/14,0.3,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK1018,2013/3/22,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK1019,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK1020,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK1021,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK1022,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK1023,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK1024,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-19,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK1025,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-01,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0749,2013/3/8,0.5,3.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0750,2013/3/8,0.4,2.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0751,2013/3/8,0.2,2.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0752,2013/3/8,0.3,3.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-05,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0753,2013/3/8,0.2,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-06,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0839,2013/3/14,0.4,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-07,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0840,2013/3/14,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-08,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0841,2013/3/14,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-09,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0842,2013/3/14,0.3,2.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-10,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0843,2013/3/14,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK0844,2013/3/14,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK1026,2013/3/22,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK1027,2013/3/22,0.5,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK1028,2013/3/22,0.5,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK1029,2013/3/22,0.4,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK1030,2013/3/22,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK1031,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK1032,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-19,Fukushima prefecture,Tamura city,"37°26'13.4""","140°49'05.0""",37.437056,140.818056,19.0,12RK1033,2013/3/22,0.3,1.0,,ND,1.0E+00,ND,1.0E+00,
